run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
100	1	3	0.00518195135305096	-5.0493811714346	0.0514179824103819	0.0100354951605831	-21.2967067165217	0.00671960673351939	185640.481209839	0.005	0.01	 -5	 -20	0.05	0.01	full	rep54
416	1	3	0.0113386128281007	-17.6881960183844	0.026998302584508	0.00358467316162842	-4.02385368899751	0.026998302584508	185632.76172185	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep54
390	1	3	0.0106655229568064	-18.5862893482783	0.0159179033493652	0.00434865800029126	-4.67470846367939	0.0466879930554767	186522.145336301	0.005	0.01	 -5	 -20	0.05	0.01	full	rep55
411	1	3	0.00332251981815849	-3.95459184047444	0.0277961872882895	0.0115441209530523	-16.7558021565902	0.0277961872882895	186519.651822308	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep55
72	1	3	0.0100924019704279	-18.8624513413628	0.0202208300984251	0.00459767442226785	-4.8241952915215	0.0410662035148792	183131.340734068	0.005	0.01	 -5	 -20	0.05	0.01	full	rep56
302	1	3	0.00389169487045571	-4.37313345022093	0.0288802971693815	0.010698567858702	-17.4969021641921	0.0288802971693815	183130.100046479	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep56
449	1	3	0.00544580556505956	-5.20492299507258	0.0541555862598068	0.00945767516935642	-20.9409382928199	0.00691495580874293	184354.100001066	0.005	0.01	 -5	 -20	0.05	0.01	full	rep57
191	1	3	0.0108465973977316	-17.2725799160253	0.0297765467646569	0.0037836454872161	-4.20920367117268	0.0297765467646569	184346.435162204	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep57
377	1	3	0.00956525588323479	-22.2015559372322	0.00237339029909724	0.00570400602242226	-5.36457874847113	0.0530740660977639	186384.812830897	0.005	0.01	 -5	 -20	0.05	0.01	full	rep58
241	1	3	0.00399598515166171	-4.35303828101282	0.0276272798485341	0.0109786721723569	-18.1678333283024	0.0276272798485341	186374.199560505	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep58
