run	imp	exit_code	data_1_theta_1	data_1_gamma_1	data_1_e_1	data_1_theta_2	data_1_gamma_2	data_1_e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2
11	2	3	5350.95335000975	-12.1589564346809	6.18838313926062e-15	8270.01370376168	-32.8600336818796	4.70734562441066e-16	69257.8418739468	10000	3000	 -25	 -10	0.0	0.0
79	3	3	2854.93544772678	-10.1642350988612	0.00106128213537173	9999.99999999953	-23.5871256435225	4.9293902293357e-16	70166.6782349	10000	3000	 -25	 -10	0.0	0.0
30	3	3	9966.58744150915	-25.3355775170553	1.33226762955019e-17	3199.4584593986	-10.2596324905423	0.000694747954732102	70275.7706026024	10000	3000	 -25	 -10	0.0	0.0
80	3	3	3920.24456176306	-10.5094336477309	3.99680288865056e-17	8999.06763865836	-27.951260565996	5.77315972805081e-17	68278.4313973051	10000	3000	 -25	 -10	0.0	0.0
38	3	3	2700.13463857134	-9.88901332082758	2.44249065417534e-17	9572.98388309948	-22.6509823872907	5.77315972805081e-17	68370.1406005062	10000	3000	 -25	 -10	0.0	0.0
80	2	3	9999.99999999997	-23.0522632662077	7.99360577730113e-17	2668.37261208315	-10.0600773112225	1.55431223447522e-17	69658.45177582	10000	3000	 -25	 -10	0.0	0.0
23	3	3	8409.30574219491	-30.6906964113212	2.61302091075777e-14	4819.56893042726	-11.0934791683222	4.82724971107018e-15	69568.372900402	10000	3000	 -25	 -10	0.0	0.0
25	3	3	5718.77159860651	-12.3126100078903	1.46327394645596e-15	7468.387577168	-30.8996595463515	9.9031893796564e-16	70154.2555748463	10000	3000	 -25	 -10	0.0	0.0
4	3	3	7989.72987481537	-34.6114894716256	1.51656465163796e-15	5771.51648765127	-12.2173517247392	2.24709140184132e-15	70117.9724073903	10000	3000	 -25	 -10	0.0	0.0
83	3	3	10000	-25.6773424098731	0	3250.54195522453	-10.7299904142595	0	69705.9724741478	10000	3000	 -25	 -10	0.0	0.0
79	2	3	10000	-30.4752662018484	4.44089209850063e-18	3898.66824959201	-10.3460747506254	3.44148896345131e-05	70189.8794604788	10000	3000	 -25	 -10	0.0	0.0
50	3	3	8674.53674835768	-41.6611110431013	4.08562073062058e-16	6026.38090047823	-12.2264347488436	7.0832228971085e-16	70138.5113992126	10000	3000	 -25	 -10	0.0	0.0
87	2	3	7858.41015268469	-40.7659919463577	0.000296816356618903	6342.61207166848	-12.5002878595813	0	69731.4825144285	10000	3000	 -25	 -10	0.0	0.0
42	2	3	10000	-27.3602342208482	7.105427357601e-17	3564.5984648646	-10.5068471903796	4.66293670342566e-17	70555.3358859594	10000	3000	 -25	 -10	0.0	0.0
10	3	3	4013.71733182926	-10.70021518611	7.18547144124848e-05	9390.02693564243	-28.2725781356332	1.33226762955019e-17	70209.8587172978	10000	3000	 -25	 -10	0.0	0.0
43	2	3	10000	-24.5162181455953	0.000156945370037673	2844.57931980172	-9.8325403072657	0	69073.4774846427	10000	3000	 -25	 -10	0.0	0.0
36	3	3	2767.31618040806	-9.66000444921552	0	9967.03185791325	-24.3173695705771	0.000152447780382545	68746.8192191195	10000	3000	 -25	 -10	0.0	0.0
88	3	3	4003.06638118209	-10.8360455947271	1.25410792861658e-14	9435.68027052531	-29.2958871320873	4.44089209850063e-17	68890.0128568564	10000	3000	 -25	 -10	0.0	0.0
48	3	3	8777.91587345904	-31.2189501430601	4.81614748082393e-15	4604.92283466828	-11.0283754484469	0.00010617303641739	68925.5855999084	10000	3000	 -25	 -10	0.0	0.0
40	3	3	2658.6260378637	-9.350311719712	1.42397205138423e-14	10000	-23.2544827538547	0	70379.0974880052	10000	3000	 -25	 -10	0.0	0.0
96	3	3	2527.16869797518	-9.45416650903228	0.000650372684302476	9999.99999999702	-23.1135350554865	8.79296635503124e-16	69044.443998615	10000	3000	 -25	 -10	0.0	0.0
65	3	3	3383.21106218942	-10.4765294365088	1.54765089632747e-15	9422.07835894778	-25.7288988121944	2.31370478331883e-15	68309.1294604214	10000	3000	 -25	 -10	0.0	0.0
92	3	3	9999.9999999999	-22.2060310725001	2.79776202205539e-16	2389.41912936675	-9.86817029629341	9.10382880192628e-17	68812.2049492216	10000	3000	 -25	 -10	0.0	0.0
95	3	3	8563.55753463789	-30.8737359618533	3.77475828372553e-17	5061.16245176693	-11.6358742918892	1.21902488103842e-15	70962.9036369213	10000	3000	 -25	 -10	0.0	0.0
52	3	3	8724.88724499284	-27.950793855239	1.99840144432528e-17	4418.28374861744	-11.3934789340203	0.000348812492934518	69648.9857115487	10000	3000	 -25	 -10	0.0	0.0
10	2	3	9999.99999999999	-24.7576429021198	2.42694753183059e-15	2783.19079969355	-9.57073312921732	8.92619311798626e-16	68544.3370520397	10000	3000	 -25	 -10	0.0	0.0
51	3	3	2860.85471641446	-9.71586717977489	0.000414564816145417	9999.99999999997	-24.1275051016443	3.10862446895044e-17	70248.8186612621	10000	3000	 -25	 -10	0.0	0.0
13	2	3	9999.99999999793	-23.8289869229653	2.72670774847938e-15	2648.17840954005	-9.66497896228435	0	68622.1199188704	10000	3000	 -25	 -10	0.0	0.0
42	3	3	8986.95693048521	-78.0573307389906	3.10862446895044e-17	7456.03709870067	-12.9446733600222	9.99200722162641e-17	68097.9688228214	10000	3000	 -25	 -10	0.0	0.0
69	3	3	3530.17183760549	-10.242704799553	0.000178955868709008	10000	-28.1570487054344	0	69830.1080377077	10000	3000	 -25	 -10	0.0	0.0
70	2	3	9999.99999998896	-25.0961844054639	0	2794.43304917332	-9.76113703195222	0	67858.6724342676	10000	3000	 -25	 -10	0.0	0.0
71	3	3	9673.55046384374	-26.7888306242078	3.29736238313671e-15	3551.83848483773	-10.5862110973164	5.49338352584527e-15	69457.3714347414	10000	3000	 -25	 -10	0.0	0.0
14	3	3	10000	-22.9396519965156	0	2807.94679208534	-10.1257016585988	0	70971.4769284961	10000	3000	 -25	 -10	0.0	0.0
82	2	3	9230.04509324837	-24.1552459818238	6.01740879346835e-16	3516.68589853367	-11.1236330149881	3.79696274421804e-16	69677.610434992	10000	3000	 -25	 -10	0.0	0.0
31	3	3	8953.77437470855	-42.9653871773279	2.77111666946439e-15	5936.26138617608	-12.1852588979524	4.50750547997814e-15	69687.0432842985	10000	3000	 -25	 -10	0.0	0.0
89	3	3	10000	-26.7989718309928	0.000148116984011408	3247.92050760488	-10.2706909323002	3.24185123190546e-16	68799.85421086	10000	3000	 -25	 -10	0.0	0.0
43	3	3	7869.85266097756	-13.7681538821173	1.11022302462516e-17	5582.6130337572	-42.8732815828001	0.000447012355703369	69742.8891521349	10000	3000	 -25	 -10	0.0	0.0
53	2	3	3084.47390193124	-9.94655223367791	2.17603712826531e-16	9999.99999999997	-25.5175619441267	3.75255382323303e-16	69686.3350861369	10000	3000	 -25	 -10	0.0	0.0
42	3	3	2907.15031525652	-10.2511182183404	0.000120288461952678	10000	-24.6331859106801	1.53077550635317e-14	68924.497725009	10000	3000	 -25	 -10	0.0	0.0
89	3	3	9999.99999996544	-24.5836508109773	0	2937.00628798314	-10.4097669907443	0	68975.7578297268	10000	3000	 -25	 -10	0.0	0.0
85	3	3	2497.24959850059	-9.0310206199832	1.83852932877926e-15	9999.99999999946	-23.0531969306144	4.43423076035287e-15	69409.3965096958	10000	3000	 -25	 -10	0.0	0.0
32	3	3	9999.99999989568	-23.4574870843656	0	3043.31669889163	-10.3714428466992	0	71822.4346048212	10000	3000	 -25	 -10	0.0	0.0
45	2	3	3537.16528031944	-10.3535134343098	6.66133814775094e-18	9546.46927918061	-26.6157637849929	1.33226762955019e-17	69351.3553237006	10000	3000	 -25	 -10	0.0	0.0
18	3	3	7041.81123105049	-31.8890971258506	8.45989944764369e-16	6096.27371809033	-12.7158699952504	0.000126839384032096	69678.3763389019	10000	3000	 -25	 -10	0.0	0.0
38	2	3	10000	-26.4760730299467	0	3447.15478976926	-10.1089129710593	0	71463.7661918518	10000	3000	 -25	 -10	0.0	0.0
12	3	3	2988.43900695987	-10.2024411210217	0.00013358247070985	9999.99999999951	-24.9227010910883	1.33226762955019e-17	69236.0725650152	10000	3000	 -25	 -10	0.0	0.0
1	3	3	3578.86962178728	-10.3436927747198	9.54791801177635e-17	10000	-28.7941426868139	1.37667655053519e-16	69172.9841595776	10000	3000	 -25	 -10	0.0	0.0
98	2	3	10000	-23.9750355828972	0	2996.85771299544	-9.77076370584764	0	71507.7124963361	10000	3000	 -25	 -10	0.0	0.0
17	2	3	4887.11960786977	-11.5032018651256	0	8617.17081711012	-31.0034744618882	0	69872.9921492055	10000	3000	 -25	 -10	0.0	0.0
48	3	3	2428.2423044203	-10.0760126779836	2.22044604925031e-18	3691.92531319689	-4.37049494491745	6.66133814775094e-18	65782.923880912	5000	1000	 -5	 -10	0.0	0.0
20	3	3	5738.8172203569	-5.45128656773111	3.77475828372553e-17	133.236432424044	-2.79222926700622	1.0946799022804e-15	67006.7684324681	5000	1000	 -5	 -10	0.0	0.0
94	3	3	5962.00289515078	-5.51357117717886	0	3.2803441923973	39.6884818097957	0	67303.0220854565	5000	1000	 -5	 -10	0.0	0.0
84	3	3	616.471610884114	-22.9447456631142	0	5414.86268518793	-5.14169954299519	0.000227625854317408	65806.8867826331	5000	1000	 -5	 -10	0.0	0.0
82	3	3	3463.96442433708	-7.32850000522527	3.90798504668055e-16	2572.22148380226	-4.04326406031836	3.44169137633799e-16	67004.4582448018	5000	1000	 -5	 -10	0.0	0.0
2	3	3	6030.09130852891	-5.50023172008124	9.76996261670138e-17	6.53012908290498	4.44681568179831	0	68390.870912273	5000	1000	 -5	 -10	0.0	0.0
46	3	3	5993.6250753158	-5.50498170464834	0	23.2273319647911	1.01396056238177	0	68274.1316695515	5000	1000	 -5	 -10	0.0	0.0
1	3	3	5883.2985851661	-5.60639894849759	2.22044604925031e-18	31.5321117020607	4.28549050403871	2.90878432451791e-16	66483.7561052431	5000	1000	 -5	 -10	0.0	0.0
44	3	3	5763.12430884706	-5.27061240991134	6.68354260824344e-16	7064.98848357235	-500	4.21884749357559e-17	68641.5071451748	5000	1000	 -5	 -10	0.0	0.0
24	3	3	433.274308068992	-9.33325895688341	2.35367281220533e-16	5538.9370378224	-5.20233695473443	3.30624416733372e-15	68004.8869615307	5000	1000	 -5	 -10	0.0	0.0
70	2	3	5640.47419043071	-5.16763269222609	0.0006330163281812	6446.52103450701	-500	0	67492.0679808108	5000	1000	 -5	 -10	0.0	0.0
98	3	3	1743.45643117725	-3.4757439707715	0	4350.57240437669	-6.89907629058181	0.000392067110827652	67734.3903789393	5000	1000	 -5	 -10	0.0	0.0
80	3	3	5585.83420064392	-5.08923554470626	0	3095.42667044308	-500	0.0148644504954664	66198.6852297717	5000	1000	 -5	 -10	0.0	0.0
49	3	3	7.65512815993957	-17.5433943455399	1	5939.9997290196	-5.40581622169007	0	67681.8124641278	5000	1000	 -5	 -10	0.0	0.0
81	3	3	5072.1475526803	-5.14606494797431	5.17363929475323e-16	1055.86080693191	-11.3608891352618	1.22124532708767e-16	67026.9741869456	5000	1000	 -5	 -10	0.0	0.0
70	3	3	529.581886748244	-17.5560759569735	0	5541.41999528422	-5.3096875260787	2.22044604925031e-18	66527.863891616	5000	1000	 -5	 -10	0.0	0.0
60	3	3	5924.73048618112	-5.5666318548201	6.66133814775094e-18	5.72518841568997	24.939373915028	0	66560.3294037843	5000	1000	 -5	 -10	0.0	0.0
9	3	3	5134.85641822188	-5.09637770114056	0	1102.464508646	-13.7893510788159	0	67479.3704781237	5000	1000	 -5	 -10	0.0	0.0
68	3	3	5512.72021968942	-5.11661659382276	0	1988.69388894295	-87.5900183064252	0.000661595390490446	67487.0447185553	5000	1000	 -5	 -10	0.0	0.0
70	3	3	5900.92268540094	-5.5006356071779	0	12.1484409693078	20.4793878397703	0	66917.292651314	5000	1000	 -5	 -10	0.0	0.0
22	3	3	19.7134659452569	4.63278510969513	0	5704.54449949422	-5.36061871266786	0	65486.9888206082	5000	1000	 -5	 -10	0.0	0.0
34	3	3	1698.50700953079	-12.2776150883532	0.000780804919173854	4605.21377799262	-4.79403524489838	7.58282769908192e-12	67673.6394245861	5000	1000	 -5	 -10	0.0	0.0
92	3	3	931.120097211608	-9.4078854688013	0	5107.41132049541	-5.1600951527825	0	67310.0842440457	5000	1000	 -5	 -10	0.0	0.0
21	3	3	1877.65566470636	-8.9431822379322	0.000384268679731212	4226.9130668126	-4.68344927120185	0	67841.1061884658	5000	1000	 -5	 -10	0.0	0.0
41	3	3	4071.1448955049	-4.55739916843547	2.66453525910038e-17	1978.05008322081	-8.97382783109254	4.44089209850063e-18	67321.2114390002	5000	1000	 -5	 -10	0.0	0.0
66	3	3	4326.38662571097	-500	8.88178419700125e-18	5813.14245028837	-5.28314115726196	3.33066907387547e-17	68301.1650913893	5000	1000	 -5	 -10	0.0	0.0
70	3	3	5604.35640406792	-5.23283301151596	0.000689845623225498	516.027092319672	-19.9681708068161	0	67464.5236611972	5000	1000	 -5	 -10	0.0	0.0
82	3	3	3643.82374032557	-5.42041953643125	1.95399252334028e-16	2355.93521168208	-5.42041899506977	1.31006316905768e-16	68345.7212365245	5000	1000	 -5	 -10	0.0	0.0
17	3	3	5870.4536912519	-5.38392282082911	0.000727500580071621	595.965504716167	-494.996777592437	0.0926649552844324	67076.1545479405	5000	1000	 -5	 -10	0.0	0.0
16	3	3	5989.16402104561	-5.31869602029688	0	155.293580471972	-499.999999999996	0.824494139687836	68988.1674654523	5000	1000	 -5	 -10	0.0	0.0
44	3	3	1808.2838996658	-11.4989452535352	0	4393.26248171414	-4.62219873452738	7.54951656745107e-17	67284.6366032173	5000	1000	 -5	 -10	0.0	0.0
81	3	3	5208.63886954755	-5.02397056260849	4.44089209850063e-18	1122.70454788686	-24.3957009782696	0	66249.8596406411	5000	1000	 -5	 -10	0.0	0.0
45	3	3	4943.96451509726	-5.04657681794225	0	1165.27606383836	-10.4051753801674	6.66133814775094e-18	67429.9772977067	5000	1000	 -5	 -10	0.0	0.0
92	3	3	5814.21986204105	-5.33308400613362	0	3013.58652499813	-500	0	67539.2191275034	5000	1000	 -5	 -10	0.0	0.0
23	3	3	2311.02636408929	-3.7466339851817	4.66293670342566e-17	3661.49434556454	-7.061419054843	5.63669111386389e-13	67220.92454987	5000	1000	 -5	 -10	0.0	0.0
69	3	3	1044.22443266346	-24.7448642240894	0.00156251556061664	5249.09148868802	-5.02445061970781	0	66335.3116833934	5000	1000	 -5	 -10	0.0	0.0
13	2	3	788.868220504191	-5.33483339097685	7.99360577730113e-17	5030.72575705283	-5.33483124745143	0	66573.5413531879	5000	1000	 -5	 -10	0.0	0.0
22	3	3	2726.78399604655	-4.13600311514073	8.57092175010621e-16	3306.93321751502	-7.41226990006476	9.28146448586631e-16	66943.0793309651	5000	1000	 -5	 -10	0.0	0.0
53	3	3	5692.21676358606	-5.31067041238892	0.000582264515555182	536.001909156912	-30.7251930798261	0.0138772166911167	67321.5734041775	5000	1000	 -5	 -10	0.0	0.0
61	2	3	667.531509437373	-12.1118258999195	0	5454.15648156028	-5.31803672867858	2.22044604925031e-18	67435.5062541	5000	1000	 -5	 -10	0.0	0.0
50	3	3	5721.86558712448	-5.37559169293346	0.000677353284978865	3177.88735838202	-500	0	66050.0580780558	5000	1000	 -5	 -10	0.0	0.0
7	3	3	5699.17574208501	-5.22841887880868	2.22044604925031e-18	178.016687931112	-12.9037101726868	0.0162043408146946	67135.8248291486	5000	1000	 -5	 -10	0.0	0.0
86	3	3	3.76675776328755	-55.9118025889213	1	5720.78900079859	-5.12918600480149	1.99840144432528e-17	66676.786182034	5000	1000	 -5	 -10	0.0	0.0
22	3	3	1404.71944144337	-3.41221695350368	2.22044604925031e-18	4669.65373182203	-6.41655867571696	1.84297022087776e-16	68344.9528258003	5000	1000	 -5	 -10	0.0	0.0
18	3	3	5558.15365493224	-5.08359483548919	3.75255382323303e-15	663.154606235344	-36.2280056121631	1.02140518265514e-16	67329.1591934733	5000	1000	 -5	 -10	0.0	0.0
34	3	3	4794.13624256484	-6.32486779072016	0.00122016536810579	1259.17216062577	-3.41854692178162	5.73879529586208e-08	67903.4490239771	5000	1000	 -5	 -10	0.0	0.0
45	3	3	5568.5191998942	-5.15037299869306	8.88178419700125e-18	1792.34424328943	-81.4759621272708	0.0102547405468447	67851.4849497902	5000	1000	 -5	 -10	0.0	0.0
42	3	3	5871.80602755223	-5.38348584106936	4.9915627187147e-15	18.0762662292712	-189.771951768237	0.99999999997058	66917.207792599	5000	1000	 -5	 -10	0.0	0.0
100	3	3	4829.67568958739	-5.09360983702554	0	1001.69290864956	-7.66757751854896	0.00259586128849657	65861.7073424088	5000	1000	 -5	 -10	0.0	0.0
99	3	3	4795.21192291242	-4.87373700798156	0	1359.78287703858	-11.5170455850646	0.00194656381783008	67474.0707972186	5000	1000	 -5	 -10	0.0	0.0
66	3	3	5496.3986161619	-5.17179462430201	0	1031.66265676521	-25.1025022009795	0.0090630396423874	68542.0606200585	5000	1000	 -5	 -10	0.0	0.0
39	3	3	839.671629151342	-10.7726367261209	3.0107027981785e-14	5288.54585748913	-5.08297506219686	2.02060590481778e-16	68721.3921491058	5000	1000	 -5	 -10	0.0	0.0
67	3	3	1334.67866840224	-11.6492263488196	1.55431223447522e-17	4787.2709773966	-4.89062362460436	0	66978.7427516337	5000	1000	 -5	 -10	0.0	0.0
77	3	3	2335.89354916656	-9.05995729797059	4.10782519111308e-16	3778.27119804634	-4.4377861095963	5.92859095149834e-16	67240.0603418131	5000	1000	 -5	 -10	0.0	0.0
21	2	3	117.760664323521	-91.4924803447187	0.00965834765936777	5818.09305316605	-5.41269853533133	0	66229.9251991483	5000	1000	 -5	 -10	0.0	0.0
75	2	3	4257.37527863599	-5.37258747405546	2.59792187762287e-16	1677.06177705155	-5.37258686287798	0	67824.2540960245	5000	1000	 -5	 -10	0.0	0.0
42	2	3	1119.12474675675	-53.3621216893789	2.22044604925031e-18	5478.65901990438	-5.12011978689839	0	66554.375413409	5000	1000	 -5	 -10	0.0	0.0
23	3	3	3081.73625671902	-4.29636028006466	0	2839.81940650208	-7.22221458571225	0	66720.9423258155	5000	1000	 -5	 -10	0.0	0.0
36	3	3	5942.85059589351	-5.73974960899675	0	96.8478926609995	0.637676065768905	0	67811.4316627144	5000	1000	 -5	 -10	0.0	0.0
33	3	3	1045.38597682557	-70.0369715008543	0.0185403515386316	5673.91244156164	-5.21609081391946	0	67693.8987100937	5000	1000	 -5	 -10	0.0	0.0
92	3	3	5678.98708545117	-5.15813426169427	8.88178419700125e-18	5590.76603958397	-499.999999999999	0.0192630951662826	67792.6401902347	5000	1000	 -5	 -10	0.0	0.0
55	2	3	5917.35385033182	-5.3673147252532	4.2449013515049e-05	6.51206515167481	-5.64141721037726	0.107034562078935	67717.2011994133	5000	1000	 -5	 -10	0.0	0.0
81	3	3	1654.83413570971	-500	0.00457116754853544	5880.70141410528	-5.48535819901436	0.000457686682721319	66887.5089870591	5000	1000	 -5	 -10	0.0	0.0
44	3	3	4635.10864490422	-4.80398000748197	1.55431223447522e-17	1602.92604353341	-12.2366397766548	2.22044604925031e-18	67273.9921765511	5000	1000	 -5	 -10	0.0	0.0
98	3	3	4779.27364664998	-4.8884979459606	2.65755312155025e-05	1560.83159340096	-13.068003944063	0	67873.5093381213	5000	1000	 -5	 -10	0.0	0.0
92	3	3	5568.15774548017	-5.83893072054175	4.58899584998562e-14	485.528496730908	-2.704536842401	0	68431.6209371787	5000	1000	 -5	 -10	0.0	0.0
91	2	3	1309.15221613411	-72.0350142272762	0.0111338228306299	5592.05572145013	-5.26428501477866	0.00087418963190715	66735.3372748796	5000	1000	 -5	 -10	0.0	0.0
31	3	3	5904.28745048084	-5.41035748627977	0	10.9713725106739	18.9278890881454	2.22044604925031e-18	67537.1100352955	5000	1000	 -5	 -10	0.0	0.0
69	3	3	5878.63346423278	-5.58751571365015	5.32907051820075e-16	54.5101947171064	0.567594721423751	0	66914.978769447	5000	1000	 -5	 -10	0.0	0.0
35	2	3	5747.39395884059	-5.26374885642487	0	6589.90542409204	-500	8.30002733209767e-15	68308.4525932666	5000	1000	 -5	 -10	0.0	0.0
57	3	3	3689.90327951245	-4.39992804925662	0	2418.37385175558	-9.70052493849455	4.42963710022704e-05	66028.6952568231	5000	1000	 -5	 -10	0.0	0.0
82	3	3	1264.1642823228	-13.3951896629247	3.10862446895044e-17	5077.45928746054	-5.02629389330173	3.37507799486048e-16	68572.9141977004	5000	1000	 -5	 -10	0.0	0.0
23	2	3	5397.95282337511	-5.03724804982235	2.00950367457153e-15	1331.63789430324	-34.8603635705271	1.26565424807268e-16	68148.8903358556	5000	1000	 -5	 -10	0.0	0.0
10	3	3	8442.61128236871	-500	0	5586.95857851305	-5.06278549434097	0.000514280036253492	68176.4506383823	5000	1000	 -5	 -10	0.0	0.0
97	3	3	1206.47195766016	-24.9710050094632	0	5207.29344865572	-4.97145046466943	8.61310888531675e-05	66901.0769240321	5000	1000	 -5	 -10	0.0	0.0
76	3	3	5808.8907974096	-5.42391312515437	1.85695903098804e-14	1596.04103994399	-500	1.24344978758018e-16	66354.6117655852	5000	1000	 -5	 -10	0.0	0.0
96	3	3	4.12046160286704	42.8527094684409	0	5762.09643468785	-5.32052206834315	0	66078.8402701076	5000	1000	 -5	 -10	0.0	0.0
99	3	3	10.5919236819875	3.14948767783637	0	5874.57610199493	-5.54919995239754	0	66136.0481824678	5000	1000	 -5	 -10	0.0	0.0
20	3	3	4463.45704499105	-4.74345153807929	0	1770.82854060472	-11.0939281605157	0	67574.6515791823	5000	1000	 -5	 -10	0.0	0.0
55	3	3	5178.65441353503	-4.90340812626974	0	828.204359094628	-11.5856470751775	4.44089209850063e-18	67986.9642748196	5000	1000	 -5	 -10	0.0	0.0
30	3	3	5633.60907333352	-5.14327728960933	0	5843.56926148609	-500	0.0184543987562957	67356.7411848862	5000	1000	 -5	 -10	0.0	0.0
30	3	3	5680.02973507911	-5.78764360092244	1.99840144432528e-17	281.574714937993	-1.68678530606056	0	67223.5423084832	5000	1000	 -5	 -10	0.0	0.0
25	3	3	1707.56840091218	-7.24135180268088	8.21565038222616e-17	4340.77541563176	-4.92977631932876	1.99840144432528e-17	68500.3452182281	5000	1000	 -5	 -10	0.0	0.0
38	3	3	324.947863877344	-1.61778384915131	2.22044604925031e-18	5738.36207642238	-6.0441649647928	0	67274.7384112628	5000	1000	 -5	 -10	0.0	0.0
79	3	3	5575.08092486375	-5.27179703638218	0.000571107719446089	576.226022491128	-24.3039710605277	0	66712.9484138948	5000	1000	 -5	 -10	0.0	0.0
96	3	3	418.276082711302	-19.1756787322804	0	5751.87412827922	-5.14823440988606	1.55431223447522e-17	69560.6037924634	5000	1000	 -5	 -10	0.0	0.0
55	3	3	5965.38927760569	-5.35951248306203	2.22044604925031e-18	11.0435808833595	-46.3000978394858	0.999999999999995	68318.5706632976	5000	1000	 -5	 -10	0.0	0.0
16	2	3	1007.30057925284	-19.6676850777244	2.44249065417534e-17	5262.6708785034	-4.92266081593932	2.1094237467878e-16	67958.8938805966	5000	1000	 -5	 -10	0.0	0.0
58	3	3	5882.79802883237	-5.39966311312517	4.44089209850063e-18	2169.79785371969	-500	0.00950261428318597	67684.0971612761	5000	1000	 -5	 -10	0.0	0.0
90	3	3	3986.73479565421	-4.69939374514394	0	2203.39353051846	-9.21223069968794	0.00251082207148107	67231.379951546	5000	1000	 -5	 -10	0.0	0.0
43	3	3	5090.39817365482	-5.04749147775737	0.000244233666988041	1101.9703154518	-16.2841182911364	0	66283.4123671538	5000	1000	 -5	 -10	0.0	0.0
86	2	3	12.8367798565978	29.6609512146793	2.22044604925031e-18	5919.85959383126	-5.6145925388	0	66432.9912081773	5000	1000	 -5	 -10	0.0	0.0
95	3	3	5490.37988386093	-5.13574375096178	8.76854144848949e-15	795.270402546096	-19.5487254941794	7.74935671188359e-16	68358.1017113509	5000	1000	 -5	 -10	0.0	0.0
89	3	3	1401.07272078317	-33.7345983966724	0	5471.23184099343	-5.12282668558462	0	68976.7060122028	5000	1000	 -5	 -10	0.0	0.0
59	3	3	5847.50797801868	-5.33901748955377	0	7.36891325660028	7.22863419297678	5.99520433297585e-17	67143.061587834	5000	1000	 -5	 -10	0.0	0.0
24	3	3	6616.34023422261	-500	0	5678.27599069996	-5.22943638096151	0.00119516989822412	67586.107830161	5000	1000	 -5	 -10	0.0	0.0
32	3	3	5758.82292717734	-5.29527694220787	1.33226762955019e-17	5611.16436741098	-500	0	67912.8618251371	5000	1000	 -5	 -10	0.0	0.0
51	3	3	4533.65247577452	-4.69982724613083	0	1814.65978866674	-12.8626470923764	4.44089209850063e-18	67780.257183772	5000	1000	 -5	 -10	0.0	0.0
42	3	3	10.0357758195889	9.56976917186997	0	5880.70514966584	-5.31110003477022	0	67865.4616221936	5000	1000	 -5	 -10	0.0	0.0
2	3	3	1094.30725442953	-10.0255550049757	0	10000	-25.5510246231754	0	51517.1537964775	10000	1000	 -25	 -10	0.0	0.0
13	3	3	10000	-22.8387698087926	0	599.644364698054	-8.70243188076665	0	51658.7415983384	10000	1000	 -25	 -10	0.0	0.0
97	2	3	9999.99999999992	-31.5605778816909	4.86277684785819e-16	2105.29782989521	-11.5580665886218	2.42028619368284e-16	51754.3592516481	10000	1000	 -25	 -10	0.0	0.0
95	2	3	8608.84798113202	-29.9259143823564	3.5527136788005e-17	2818.5034511578	-12.693126547963	2.22044604925031e-17	51997.9657357467	10000	1000	 -25	 -10	0.0	0.0
40	3	3	9315.63878263082	-28.9479206978988	1.31228361510694e-15	2264.9885270889	-12.0157893419875	6.03961325396085e-16	52363.9934030035	10000	1000	 -25	 -10	0.0	0.0
86	2	3	9999.99999999994	-27.7982077718336	0	1510.86396270253	-11.5848217020072	0	51029.962037954	10000	1000	 -25	 -10	0.0	0.0
61	3	3	9914.92808171699	-24.1189021058513	8.23785484271866e-16	964.916585897022	-10.6697839631788	1.24344978758018e-16	51499.5413535426	10000	1000	 -25	 -10	0.0	0.0
34	3	3	4546.45284207243	-13.8434446079955	0.000152916937869036	9942.06250918885	-60.5639631451343	0	50572.1632318567	10000	1000	 -25	 -10	0.0	0.0
65	3	3	3685.62168336404	-13.6848333043056	6.66133814775094e-17	8812.34424316196	-38.8966826198472	7.105427357601e-17	51254.8834732828	10000	1000	 -25	 -10	0.0	0.0
6	2	3	8704.57090658691	-29.4527397406806	0	2811.72093144648	-12.7301551944536	0	52789.5664975921	10000	1000	 -25	 -10	0.0	0.0
70	3	3	2239.96741698247	-12.330756929975	1.60982338570648e-15	9052.41765325368	-29.3592294194919	4.02122779519232e-15	50292.3083725154	10000	1000	 -25	 -10	0.0	0.0
6	3	3	1436.31723267054	-10.6425754908192	3.77475828372553e-17	9626.81704926607	-27.1599382503008	1.48769885299771e-16	50010.3894684062	10000	1000	 -25	 -10	0.0	0.0
1	2	3	3573.13470438048	-14.9615512918608	1.33226762955019e-17	7751.82859841634	-31.3145927836696	1.77635683940025e-17	50337.4769815903	10000	1000	 -25	 -10	0.0	0.0
92	2	3	1734.36912866422	-11.4620265515553	1.33226762955019e-17	9010.77706952525	-25.6834981348377	3.99680288865056e-17	50874.4430229823	10000	1000	 -25	 -10	0.0	0.0
70	3	3	9999.99999999985	-27.1396680198443	6.66133814775094e-16	1434.16399725787	-10.726334286207	1.75415237890775e-16	51861.7890527795	10000	1000	 -25	 -10	0.0	0.0
74	3	3	9921.82413167125	-25.9018939421665	0	1166.83175732336	-10.4201375392598	0	50839.9579432874	10000	1000	 -25	 -10	0.0	0.0
98	3	3	10000	-24.2564953318341	0	803.764742410869	-9.24182470083565	0	50972.2538707557	10000	1000	 -25	 -10	0.0	0.0
