run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
4387	1	3	0.00169770887050653	-33.7265248864877	0	0.00235315458306233	-0.204133078087032	0.0221800525022831	0.00594674593475486	-5.60793413909232	0.0314755200521104	2837217.14313982	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep40
3488	1	3	0.00273902916650276	-21.7605823558664	0	0.0066273397133197	-3.2408742961878	0	0.000327681972546451	100	0	2836960.38792322	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep40
7553	1	3	0.00189691334695496	-27.8904630428743	0	0.00334239173640623	-1.10201804341107	0.0686990107336975	0.00468784971234659	-5.86017474000826	0	2831436.43806543	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep41
9948	1	3	0.00282242134417512	-20.9728166702991	0	0.000323774929116838	100	0	0.00652217056861221	-3.17647802056409	0	2831239.86648123	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep41
2883	1	3	0.00344781167927365	-1.16257772515068	0.0677153223733033	0.00495955691272947	-6.25762932516306	0	0.00158250996907583	-37.1825383866566	0	2832586.0639102	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep42
3985	1	3	0.00671804200651251	-3.29287903713571	0	0.00263315436147143	-22.7316333327021	0	0.000329289483440521	100	0	2832359.58451145	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep42
2481	1	3	0.00166060813491962	-39.9418279361656	2.69224314730643e-07	0.0049309430316654	-6.17213515886026	8.9852884748165e-08	0.00343377344488683	-1.15021395956317	0.0675290956242511	2828346.87183471	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep43
4603	1	3	0.00674100354014629	-3.27955947975819	0	0.000327421261504485	100	0	0.00262899909135359	-24.0656202703968	0	2828109.24150253	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep43
3074	1	3	0.00101312713422339	-90.0931168332397	0	0.00517655841187747	-1.88158327820235	0.0457710628211918	0.00399844559836715	-10.0036107935403	0	2834942.49724543	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep44
2490	1	3	0.00671260715917705	-3.24440354330864	0	0.00265487208570714	-23.0142319554357	0	0.000322255675555373	100	0	2834691.36222705	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep44
8921	1	3	0.00659107203967181	-4.7960274650722	0.0358165461053041	0.0015353773500588	0.667161589824387	0	0.00189717499425196	-34.0527393728755	0	2836995.0329882	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep45
7239	1	3	0.00258401989888675	-24.3799408316864	0	0.00681207972382191	-3.32189041459672	0	0.000329038939892032	100	0	2836778.39458028	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep45
2781	1	3	0.00216848097087405	0.12853056547834	1.447086148465e-08	0.00641423389080632	-5.75817586331191	0.0367046144064834	0.00160291377521902	-53.1219599535551	6.07905627807437e-07	2839419.12542222	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep46
890	1	3	0.00268612085379354	-23.7037706245774	0	0.00032419581967584	100	0	0.00672856357497577	-3.25483329292163	0	2839171.67014084	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep46
2139	1	3	0.00657343297347371	-4.42539471265972	0	0.00214116092081416	-31.7390930617044	0.0340803722562809	0.00133146452841484	0.830963278058805	0.133682165864396	2837177.23119138	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep47
8554	1	3	0.00671764149119879	-3.2508556913068	0	0.000324550773027903	100	0	0.00269718303395867	-23.8263984939478	0	2836924.92084888	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep47
8965	1	3	0.0017539925365708	0.505844447907399	0	0.00178877234414396	-32.8773430514442	0	0.00645675429657564	-5.17027042839283	0.0366929508968931	2832964.02306179	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep48
4485	1	3	0.000329327442156629	100	0	0.00277746497742224	-21.3650167316964	0	0.00658296303847165	-3.24704085230424	0	2832716.77543272	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep48
5100	1	3	0.00602250698122458	-5.3531382696014	0.039477043606105	0.00187408672971407	-30.6010060143259	0	0.00208082857761866	0.128571305786137	0	2828876.83838964	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep49
2382	1	3	0.0065068641497927	-3.17664043205186	0	0.000324926207267208	100	0	0.00286108047274029	-21.4330339055799	0	2828631.355639	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep49
6096	1	3	0.00453570722116161	-9.29226051784529	0.000531788460341398	0.0010371966144633	-122.176997852976	0	0.00468914499971467	-1.65416054204869	0.0487937923796586	2828178.19033936	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep50
4740	1	3	0.000320387348814041	100	0	0.00650938768848496	-3.17310465218334	0	0.00280354083262289	-20.3857211060814	0	2827949.78712683	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep50
3388	1	3	0.00446665618153826	-5.50729776026227	0	0.00217184909956103	-26.1379362933634	0	0.00334723613368363	-1.16809329714629	0.0700194253252717	2841600.38360228	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep51
9478	1	3	0.0027823216105932	-22.9693282661746	0	0.000327165380323985	100	0	0.00664692788921719	-3.22629746359691	0	2841379.71840983	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep51
410	1	3	0.00383801133989525	-1.37559249996325	0.0627268953789614	0.0019398893284316	-31.9034938786543	0	0.00428310145941568	-6.41339981773835	0	2831183.2846277	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep52
876	1	3	0.00279480264732726	-24.4918454374576	0	0.00666848267836814	-3.29027607684916	0	0.000334301047229053	100	0	2830949.56994888	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep52
