run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
258	1	3	0.00466511374460317	-11.824566249999	0	0.00514214052824488	-1.8187587351839	0.0457375435157836	NA	NA	NA	462822.380755187	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep28
2135	1	3	0.00743538831443921	-4.07387151562696	0	0.00231746731059365	-44.0096704322636	0.0463950852870506	0.000625522759528519	4.26800923934418	0.26319522471543	465006.589289194	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep29
496	1	3	0.00593885886094248	-2.18271323079166	0.0427483263041762	0.0039869543559732	-14.5663151724261	0	NA	NA	NA	464994.158465146	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep29
4819	1	3	0.00485565033566635	-9.23826244572497	0	0.00080728574856647	-113.589465580617	0.0238415779732861	0.00451389685804609	-1.52266450460532	0.0493137921860601	463327.184537893	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep30
196	1	3	0.0051146854534614	-1.79140539806839	0.0452940642900467	0.00465052672979189	-11.4472936224678	0	NA	NA	NA	463325.191523783	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep30
2123	1	3	0.00600180568724998	-4.44937790400069	0.0371594096005416	0.00243753986417834	-25.3699139280337	0	0.00158042440467811	0.553472562271463	0.00877445911841803	461711.812677526	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep31
164	1	3	0.00564023376698354	-1.99220241912843	0.0433067828953004	0.00423331126612581	-14.1902509716921	0	NA	NA	NA	461708.328638544	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep31
1987	1	3	0.00388971925570158	-6.98294248262191	0	0.00197216685475087	-31.898919246166	0	0.00426824649042197	-1.56554446364989	0.0577654505517799	461531.221288581	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep32
314	1	3	0.00581195327062791	-2.14029707716869	0.0437277728580852	0.00413916179858603	-15.0559651819212	0	NA	NA	NA	461528.411460782	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep32
1930	1	3	0.000222088338940755	10	0.00885784777358696	0.00635581467727768	-2.82745404229925	0.0227157799303605	0.00326458838555952	-17.89447058448	0.0276252517485009	460217.812150902	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep33
285	1	3	0.00406315266128738	-13.6276923325893	0	0.00571277569373726	-2.07263225623139	0.0430759352547265	NA	NA	NA	460215.593414966	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep33
3127	1	3	0.0040509620705165	-1.28817290216887	0.0417293031498593	0.00511194082633444	-8.12219136734125	0.0119865768547908	0.000944574065331553	-101.754984114869	0	460938.34329329	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep34
30	1	3	0.00524116573995058	-1.86169956171849	0.0438716988320651	0.00441749792261689	-11.3519227890938	0	NA	NA	NA	460935.485782018	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep34
2850	1	3	0.00510079764739037	-1.79379144443807	0.043353999118856	0.00128954281098427	-27.6929624884658	0	0.00357947414572513	-9.65601121660899	0	464160.325804529	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep35
196	1	3	0.004289461965545	-13.6459560997099	0	0.00559600280668851	-1.98139383527875	0.0400183866537456	NA	NA	NA	464159.718012439	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep35
329	1	3	0.002489719440839	-0.388361720553858	0.085497891613103	0.00167616032753872	-49.3375818465623	0	0.0059987718320131	-5.542661785272	0	463906.8731383	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep36
428	1	3	0.00456213249911426	-11.5693254179669	0	0.00517327561567109	-1.75857941493388	0.0434250934184911	NA	NA	NA	463897.543802931	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep36
2258	1	3	0.000719577986734414	2.07082629947785	0.301361313432202	0.00298124294439871	-24.7726928264795	0	0.00642223182645388	-3.45699136046406	0	462599.536103832	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep37
489	1	3	0.00561967912917564	-1.9198491796362	0.0415515775498213	0.00434933459080688	-15.1959694943853	0	NA	NA	NA	462593.608908524	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep37
603	1	3	0.00201023578393476	-26.2002589765112	0	0.00347023865698318	-0.920327571331147	0.0138536439601114	0.00458349347745139	-6.50497978636014	0.0449240093908391	464766.90328075	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep38
215	1	3	0.00412584944518423	-14.8553003363126	0.00148546966746391	0.00583017931648212	-2.08163929888715	0.0417758996496523	NA	NA	NA	464766.006709882	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep38
402	1	3	0.00190193795329183	-26.7151772153654	0	0.0017236220454728	0.360563146398458	0	0.00630277162289176	-4.89322451697844	0.038078806569302	461956.491103147	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep39
307	1	3	0.00420760809877781	-12.5425483303538	0	0.0055650534551123	-2.05400281339207	0.0438587733080808	NA	NA	NA	461953.846013819	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep39
1780	1	3	0.00546738271670694	-6.93279191637707	0	0.0033000415117176	-0.957453664727407	0.0627214383475775	0.00137668048780434	-69.0837418502436	0.042818125986386	455389.640001147	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep40
236	1	3	0.00439847406396065	-12.1518588201266	0	0.00526872328565763	-1.93612312678377	0.0457263955872358	NA	NA	NA	455383.763261179	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep40
3147	1	3	0.00652109806639777	-5.20417838739481	0.0339940489918003	0.00169438165434375	-43.8237914418177	0	0.00187558764229705	0.368450531803192	0	462902.771847048	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep41
243	1	3	0.00408673029093024	-12.9570749568141	0	0.00566293554653407	-2.0189408601824	0.0401931948400766	NA	NA	NA	462895.324865749	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep41
3147	1	3	0.00590274578094124	-2.95106227562966	0.0367074139765776	0.00352167032491057	-13.6667230580991	0	0.000385910088748913	3.61688545200991	0	464210.223089993	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep42
497	1	3	0.0046767963332526	-1.64378466066059	0.0482822704832214	0.00507966765429391	-10.1989141663863	0	NA	NA	NA	464208.798528083	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep42
3447	1	3	0.00389360960177211	-11.6565305531659	0.000828877210268035	0.00560522217016089	-2.0704338997466	0.0421683843362171	0.000447775091858824	-161.85355039092	0	460079.315195872	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep43
231	1	3	0.00387157564469611	-13.001943337212	0	0.00581277524708362	-2.14923617258013	0.0413506448929885	NA	NA	NA	460078.856761365	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep43
