run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
728	1	3	0.00201695986272925	-32.1452325415458	0.00762748376015616	0.00269492744054771	-0.800363202147328	0.0811543078577914	0.00530302302802242	-5.26751884724345	0	2823524.03218569	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep41
752	1	3	0.00597677258422125	-2.71872353032983	0	0.00340995693234315	-17.2804677699751	0	0.000239288194845701	3904.04994305896	0	2823511.9120184	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep41
3299	1	3	0.00632528320088186	-4.95510749522664	0.0380139992787082	0.00201301679299079	-32.3196846707689	0.00223840735507564	0.00173707942202886	0.405307175438896	0	2838920.86903899	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep42
751	1	3	0.00346305585052921	-17.1347318068363	0	0.000248410643925504	4108.35853759214	0	0.005961761355293	-2.71946357216685	0	2838910.41808447	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep42
3299	1	3	0.00454795992407589	-6.74199679036765	0	0.00157520440191926	-32.3576120678367	0	0.0038397377397443	-1.31148032700127	0.0615407131261494	2839413.66780034	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep43
245	1	3	0.000245749825896957	2341.46089929165	0	0.0056570928922539	-2.55429004071018	0	0.00368122485610988	-14.8958132530889	0	2839406.65992728	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep43
1750	1	3	0.000998302084299597	-72.4519782337254	0	0.00485789894288479	-1.74607394208702	0.0492355440247975	0.0042455248924195	-9.2015306945212	0	2836157.42039167	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep44
356	1	3	0.000242719635144402	4738.54074881279	0	0.00353543750214756	-15.3758644728052	0	0.00578896927578769	-2.61047581696628	0	2836148.62542557	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep44
1900	1	3	0.00116781959315989	1.46275512540356	0.00291655692252649	0.00673133831709727	-4.47757633912882	0.0295520808769045	0.00207332024890363	-28.8919559791684	0.0135501653237666	2832349.34980843	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep45
1512	1	3	0.00373781103755967	-14.7207434026359	0	0.00560711073796679	-2.52381716083057	0	0.000233664860832705	3936.59550485043	0	2832333.20289334	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep45
3299	1	3	0.0058190123828076	-5.66356394069029	0.0292679284799779	0.00171861955084606	-32.402442040148	0.0133679654881698	0.00242310837085362	-0.251760035735427	0.0227266336292598	2828448.60163136	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep46
1792	1	3	0.000242061764721687	3972.095528258	0	0.00355681745980733	-15.5673847691191	0	0.00577051350774212	-2.61541101295476	0	2828441.23444897	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep46
3299	1	3	0.00619494879584209	-5.64220392326733	0.0387305213922401	0.00161095689734413	-33.0702170418363	0	0.00217727902940764	0.102483823552726	0	2843523.48067285	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep47
457	1	3	0.00376966571398247	-14.3236293288359	0	0.00024118951048287	3963.62665712702	0	0.00556910766684275	-2.50401456636496	0	2843513.85354774	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep47
2955	1	3	0.00158366141514594	-43.4741014883653	0.0360790675695448	0.00610680081315191	-5.74936254396542	0	0.00238768534043444	-0.264999241698703	0.0826726029444496	2834091.25098833	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep48
579	1	3	0.000241119237241862	4981.44158448693	0	0.00533897282441557	-2.41678052171578	0	0.00396058494844938	-13.468191541689	0	2834066.72262317	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep48
311	1	3	0.00271526058059584	-22.06044760322	0.0274527832287998	0.00635197908669342	-3.87390668690504	0.0265055258285658	0.000900866446987294	2.11668758549017	0.0033239084626392	2836496.06450985	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep49
1446	1	3	0.000239244874578174	4839.14600274877	0	0.00556954870608455	-2.47408382412547	0	0.00383039957707889	-15.3588312938736	0	2836487.04420022	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep49
2754	1	3	0.00186500939249836	-29.4872213220196	0	0.00273490836520947	-0.623752911637105	0.0414042468588593	0.00534860230742984	-5.56468712840918	0.0218005028419826	2834673.81070381	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep50
23	1	3	0.00579739377863479	-2.58372501258179	0	0.000234343902249625	3752.13901179627	0	0.00355928288185285	-15.733181609257	0	2834665.31922525	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep50
121	1	3	0.00108703289726077	1.14591352303931	0.0886865371320597	0.00248053163589287	-27.6392352717045	0.0212196197818588	0.00647262441924192	-4.03267897166974	0.0149395227545015	2830532.30983758	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep51
263	1	3	0.00337107707017312	-18.5955513486846	0	0.000240738365363921	3592.2407466535	0	0.00607559028700529	-2.72817701773603	0	2830521.10691343	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep51
618	1	3	0.0047551965401817	-6.78478580773435	0	0.00370267598252273	-1.20257335499371	0.0573384619082992	0.00152574091101857	-39.1185482250094	0.0211076134691897	2823982.88749823	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep52
1332	1	3	0.00356755699802083	-15.5432215074247	0	0.000238030085523778	4676.10530892968	0	0.0057423973318856	-2.57511556681058	0	2823969.48375053	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep52
4991	1	3	0.00622473315739864	-4.68732787463008	0.00180210897634113	0.00205197461397053	-28.323193380412	0.0119106160578703	0.0017088850102989	0.223160272233125	0.115754700554823	2842058.32521073	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep53
583	1	3	0.000242167197045147	2114.41053922904	0	0.00375839788159004	-14.7304045885386	0	0.00560279082329702	-2.52040948421673	0	2842042.13933801	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep53
1319	1	3	0.00558176898818437	-5.79068748849843	0.0213933552602371	0.00177244343706643	-31.1740105297901	0.0129216067040211	0.00262293421076182	-0.441452537887956	0.0382244712692097	2830251.74001544	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep54
1561	1	3	0.00372957956126239	-15.1071836860942	0	0.00562409350511024	-2.53461829305305	0	0.000238142924021737	4547.5692161325	0	2830243.83560241	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep54
4955	1	3	0.00271841762587212	-21.4343131135459	0.0118184236183983	0.000634048619559745	2.56430681591595	0.304014105087784	0.00653648585534013	-3.51454709895365	0	2829258.28810741	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep55
1254	1	3	0.00374058565275163	-15.0542279822083	0	0.000231719354187673	4503.45779627509	0	0.00560330941995755	-2.48092498367777	0	2829249.55442359	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep55
1710	1	3	0.00169124959147326	-35.5267875887241	0	0.00187517858813421	0.457087004411825	0	0.00646077907167484	-5.37319592311409	0.0365328625002783	2840602.48524187	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep56
